,file,gen,found,target,success,diff
0,data/MKP01.txt,0,3800.0,3800.0,True,0.0
1,data/MKP01.txt,0,3800.0,3800.0,True,0.0
2,data/MKP01.txt,0,3800.0,3800.0,True,0.0
3,data/MKP01.txt,0,3800.0,3800.0,True,0.0
4,data/MKP01.txt,0,3800.0,3800.0,True,0.0
5,data/MKP03.txt,13,4015.0,4015.0,True,0.0
6,data/MKP03.txt,13,4015.0,4015.0,True,0.0
7,data/MKP03.txt,8,4005.0,4015.0,False,10.0
8,data/MKP03.txt,6,4015.0,4015.0,True,0.0
9,data/MKP03.txt,6,4015.0,4015.0,True,0.0
10,data/MKP05.txt,31,12390.0,12400.0,False,10.0
11,data/MKP05.txt,27,12380.0,12400.0,False,20.0
12,data/MKP05.txt,28,12400.0,12400.0,True,0.0
13,data/MKP05.txt,142,12400.0,12400.0,True,0.0
14,data/MKP05.txt,110,12390.0,12400.0,False,10.0
15,data/MKP07.txt,129,16416.0,16537.0,False,121.0
16,data/MKP07.txt,27,16377.0,16537.0,False,160.0
17,data/MKP07.txt,232,16401.0,16537.0,False,136.0
18,data/MKP07.txt,80,16385.0,16537.0,False,152.0
19,data/MKP07.txt,201,16376.0,16537.0,False,161.0
20,data/MKP11.txt,14,130723.0,130883.0,False,160.0
21,data/MKP11.txt,108,130883.0,130883.0,True,0.0
22,data/MKP11.txt,59,130723.0,130883.0,False,160.0
23,data/MKP11.txt,96,130883.0,130883.0,True,0.0
24,data/MKP11.txt,11,130883.0,130883.0,True,0.0
25,data/MKP17.txt,155,563442.0,624319.0,False,60877.0
26,data/MKP17.txt,173,543055.0,624319.0,False,81264.0
27,data/MKP17.txt,153,568517.0,624319.0,False,55802.0
28,data/MKP17.txt,222,556500.0,624319.0,False,67819.0
29,data/MKP17.txt,61,537280.0,624319.0,False,87039.0
30,data/MKP21.txt,22,4561.0,4561.0,True,0.0
31,data/MKP21.txt,21,4561.0,4561.0,True,0.0
32,data/MKP21.txt,19,4561.0,4561.0,True,0.0
33,data/MKP21.txt,36,4561.0,4561.0,True,0.0
34,data/MKP21.txt,81,4561.0,4561.0,True,0.0
35,data/MKP23.txt,36,5530.0,5557.0,False,27.0
36,data/MKP23.txt,53,5504.0,5557.0,False,53.0
37,data/MKP23.txt,33,5509.0,5557.0,False,48.0
38,data/MKP23.txt,136,5557.0,5557.0,True,0.0
39,data/MKP23.txt,108,5539.0,5557.0,False,18.0
40,data/MKP33.txt,44,7158.0,7289.0,False,131.0
41,data/MKP33.txt,126,7202.0,7289.0,False,87.0
42,data/MKP33.txt,62,7013.0,7289.0,False,276.0
43,data/MKP33.txt,102,7261.0,7289.0,False,28.0
44,data/MKP33.txt,74,7199.0,7289.0,False,90.0
45,data/MKP41.txt,110,9946.0,10220.0,False,274.0
46,data/MKP41.txt,181,10108.0,10220.0,False,112.0
47,data/MKP41.txt,111,9992.0,10220.0,False,228.0
48,data/MKP41.txt,122,10016.0,10220.0,False,204.0
49,data/MKP41.txt,239,10073.0,10220.0,False,147.0
50,data/MKP47.txt,197,10913.0,11191.0,False,278.0
51,data/MKP47.txt,172,11066.0,11191.0,False,125.0
52,data/MKP47.txt,170,10989.0,11191.0,False,202.0
53,data/MKP47.txt,140,10959.0,11191.0,False,232.0
54,data/MKP47.txt,114,10987.0,11191.0,False,204.0
