,file,gen,found,target,success,diff
0,data/MKP01.txt,0,3800.0,3800.0,True,0.0
1,data/MKP01.txt,5,3800.0,3800.0,True,0.0
2,data/MKP01.txt,0,3800.0,3800.0,True,0.0
3,data/MKP01.txt,0,3800.0,3800.0,True,0.0
4,data/MKP01.txt,0,3800.0,3800.0,True,0.0
5,data/MKP03.txt,75,4015.0,4015.0,True,0.0
6,data/MKP03.txt,241,4005.0,4015.0,False,10.0
7,data/MKP03.txt,65,4005.0,4015.0,False,10.0
8,data/MKP03.txt,18,4005.0,4015.0,False,10.0
9,data/MKP03.txt,19,4005.0,4015.0,False,10.0
10,data/MKP05.txt,57,12350.0,12400.0,False,50.0
11,data/MKP05.txt,74,12360.0,12400.0,False,40.0
12,data/MKP05.txt,41,12360.0,12400.0,False,40.0
13,data/MKP05.txt,63,12390.0,12400.0,False,10.0
14,data/MKP05.txt,22,12390.0,12400.0,False,10.0
15,data/MKP07.txt,249,16290.0,16537.0,False,247.0
16,data/MKP07.txt,66,16338.0,16537.0,False,199.0
17,data/MKP07.txt,32,16330.0,16537.0,False,207.0
18,data/MKP07.txt,30,16283.0,16537.0,False,254.0
19,data/MKP07.txt,27,15916.0,16537.0,False,621.0
20,data/MKP11.txt,80,130723.0,130883.0,False,160.0
21,data/MKP11.txt,51,124835.0,130883.0,False,6048.0
22,data/MKP11.txt,49,129173.0,130883.0,False,1710.0
23,data/MKP11.txt,66,124585.0,130883.0,False,6298.0
24,data/MKP11.txt,22,130453.0,130883.0,False,430.0
25,data/MKP17.txt,10,393687.0,624319.0,False,230632.0
26,data/MKP17.txt,20,443504.0,624319.0,False,180815.0
27,data/MKP17.txt,50,465087.0,624319.0,False,159232.0
28,data/MKP17.txt,23,426387.0,624319.0,False,197932.0
29,data/MKP17.txt,42,478495.0,624319.0,False,145824.0
30,data/MKP21.txt,17,4561.0,4561.0,True,0.0
31,data/MKP21.txt,34,4531.0,4561.0,False,30.0
32,data/MKP21.txt,36,4561.0,4561.0,True,0.0
33,data/MKP21.txt,31,4561.0,4561.0,True,0.0
34,data/MKP21.txt,22,4561.0,4561.0,True,0.0
35,data/MKP23.txt,78,5372.0,5557.0,False,185.0
36,data/MKP23.txt,52,5391.0,5557.0,False,166.0
37,data/MKP23.txt,53,5459.0,5557.0,False,98.0
38,data/MKP23.txt,28,5447.0,5557.0,False,110.0
39,data/MKP23.txt,103,5343.0,5557.0,False,214.0
40,data/MKP33.txt,138,6767.0,7289.0,False,522.0
41,data/MKP33.txt,30,6696.0,7289.0,False,593.0
42,data/MKP33.txt,92,7115.0,7289.0,False,174.0
43,data/MKP33.txt,49,6876.0,7289.0,False,413.0
44,data/MKP33.txt,118,6666.0,7289.0,False,623.0
45,data/MKP41.txt,64,9282.0,10220.0,False,938.0
46,data/MKP41.txt,52,9666.0,10220.0,False,554.0
47,data/MKP41.txt,36,9559.0,10220.0,False,661.0
48,data/MKP41.txt,136,9173.0,10220.0,False,1047.0
49,data/MKP41.txt,61,9427.0,10220.0,False,793.0
50,data/MKP47.txt,28,9674.0,11191.0,False,1517.0
51,data/MKP47.txt,47,10616.0,11191.0,False,575.0
52,data/MKP47.txt,53,10564.0,11191.0,False,627.0
53,data/MKP47.txt,38,10412.0,11191.0,False,779.0
54,data/MKP47.txt,63,9730.0,11191.0,False,1461.0
